14-Nov-2014 12:45:27
RngSeed: 1415969127606
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 200
NumCities: 100
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120

"tick", "Best Path Length", "Avg. Path Length"
1.0, 1663.0503040768865, 2038.0
2.0, 1211.0024115791357, 1430.0
3.0, 1167.070296595875, 1359.0
4.0, 1108.1534897507408, 1343.0
5.0, 1108.1534897507408, 1323.0
6.0, 1099.0612845155395, 1313.0
7.0, 1099.0612845155395, 1309.0
8.0, 1083.4927775283245, 1308.0
9.0, 1083.4927775283245, 1295.0
10.0, 1083.4927775283245, 1296.0
11.0, 1083.4927775283245, 1297.0
12.0, 1083.4927775283245, 1291.0
13.0, 1083.4927775283245, 1292.0
14.0, 1083.4927775283245, 1294.0
15.0, 1083.4927775283245, 1296.0
16.0, 1083.4927775283245, 1294.0
17.0, 1083.4927775283245, 1296.0
18.0, 1083.4927775283245, 1289.0
19.0, 1083.4927775283245, 1304.0
20.0, 1083.4927775283245, 1291.0
21.0, 1083.4927775283245, 1292.0
22.0, 1083.4927775283245, 1285.0
23.0, 1083.4927775283245, 1286.0
24.0, 1083.4927775283245, 1284.0
25.0, 1083.4927775283245, 1283.0
26.0, 1083.4927775283245, 1288.0
27.0, 1074.6230681387724, 1284.0
28.0, 1074.6230681387724, 1274.0
29.0, 1074.6230681387724, 1285.0
30.0, 1074.6230681387724, 1289.0
31.0, 1074.6230681387724, 1272.0
32.0, 1074.6230681387724, 1275.0
33.0, 1074.6230681387724, 1284.0
34.0, 1074.6230681387724, 1273.0
35.0, 1074.6230681387724, 1277.0
36.0, 1074.6230681387724, 1273.0
37.0, 1074.6230681387724, 1283.0
38.0, 1064.6101662520778, 1268.0
39.0, 1064.6101662520778, 1270.0
40.0, 1061.5755296262157, 1280.0
41.0, 1061.5755296262157, 1270.0
42.0, 1061.5755296262157, 1277.0
43.0, 1061.5755296262157, 1283.0
44.0, 1061.5755296262157, 1269.0
45.0, 1061.5755296262157, 1274.0
46.0, 1054.2668615163732, 1272.0
47.0, 1054.2668615163732, 1272.0
48.0, 1054.2668615163732, 1282.0
49.0, 1054.2668615163732, 1272.0
50.0, 1054.2668615163732, 1280.0
51.0, 1054.2668615163732, 1279.0
52.0, 1054.2668615163732, 1279.0
53.0, 1054.2668615163732, 1271.0
54.0, 1054.2668615163732, 1261.0
55.0, 1054.2668615163732, 1265.0
56.0, 1054.2668615163732, 1273.0
57.0, 1054.2668615163732, 1272.0
58.0, 1054.2668615163732, 1257.0
59.0, 1054.2668615163732, 1266.0
60.0, 1054.2668615163732, 1272.0
61.0, 1054.2668615163732, 1273.0
62.0, 1054.2668615163732, 1277.0
63.0, 1054.2668615163732, 1276.0
64.0, 1054.2668615163732, 1264.0
65.0, 1054.2668615163732, 1274.0
66.0, 1054.2668615163732, 1262.0
67.0, 1054.2668615163732, 1269.0
68.0, 1054.2668615163732, 1255.0
69.0, 1054.2668615163732, 1266.0
70.0, 1054.2668615163732, 1263.0
71.0, 1054.2668615163732, 1277.0
72.0, 1054.2668615163732, 1263.0
73.0, 1054.2668615163732, 1281.0
74.0, 1054.2668615163732, 1269.0
75.0, 1054.2668615163732, 1264.0
76.0, 1054.2668615163732, 1270.0
77.0, 1054.2668615163732, 1271.0
78.0, 1054.2668615163732, 1267.0
79.0, 1054.2668615163732, 1260.0
80.0, 1054.2668615163732, 1265.0
81.0, 1054.2668615163732, 1270.0
82.0, 1054.2668615163732, 1268.0
83.0, 1054.2668615163732, 1281.0
84.0, 1054.2668615163732, 1275.0
85.0, 1054.2668615163732, 1275.0
86.0, 1054.2668615163732, 1272.0
87.0, 1054.2668615163732, 1273.0
88.0, 1054.2668615163732, 1269.0
89.0, 1054.2668615163732, 1278.0
90.0, 1054.2668615163732, 1261.0
91.0, 1054.2668615163732, 1270.0
92.0, 1054.2668615163732, 1272.0
93.0, 1054.2668615163732, 1265.0
94.0, 1054.2668615163732, 1267.0
95.0, 1054.2668615163732, 1269.0
96.0, 1054.2668615163732, 1267.0
97.0, 1054.2668615163732, 1276.0
98.0, 1054.2668615163732, 1271.0
99.0, 1054.2668615163732, 1266.0
100.0, 1054.2668615163732, 1262.0
101.0, 1054.2668615163732, 1257.0
102.0, 1054.2668615163732, 1257.0
103.0, 1054.2668615163732, 1266.0
104.0, 1054.2668615163732, 1267.0
105.0, 1054.2668615163732, 1272.0
106.0, 1054.2668615163732, 1260.0
107.0, 1054.2668615163732, 1262.0
108.0, 1054.2668615163732, 1281.0
109.0, 1054.2668615163732, 1280.0
110.0, 1054.2668615163732, 1263.0
111.0, 1054.2668615163732, 1277.0
